"4.8",86.4,80.64,74.88,69.12,63.36,57.6,54.8,52,49.2,46.4,43.6,41.84,40.08,38.32,36.56,34.8,33.6,32.4,31.2,30,28.8,28,27.2,26.4,25.6,24.8,24.2,23.6,23,22.4,21.8,21.4,21,20.6,20.2,19.8,19.4,19,18.6,18.2,17.8,17.24,16.68,16.12,15.56,15,14.6,14.2,13.8,13.4,13
"4.9",86.7,80.92,75.14,69.36,63.58,57.8,55,52.2,49.4,46.6,43.8,42.02,40.24,38.46,36.68,34.9,33.7,32.5,31.3,30.1,28.9,28.1,27.3,26.5,25.7,24.9,24.3,23.7,23.1,22.5,21.9,21.5,21.1,20.7,20.3,19.9,19.5,19.1,18.7,18.3,17.9,17.32,16.74,16.16,15.58,15,14.6,14.2,13.8,13.4,13
"5",87,81.2,75.4,69.6,63.8,58,55.2,52.4,49.6,46.8,44,42.2,40.4,38.6,36.8,35,33.8,32.6,31.4,30.2,29,28.2,27.4,26.6,25.8,25,24.4,23.8,23.2,22.6,22,21.6,21.2,20.8,20.4,20,19.6,19.2,18.8,18.4,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
"5.1",87.4,81.58,75.76,69.94,64.12,58.3,55.46,52.62,49.78,46.94,44.1,42.1,40.1,38.1,36.1,34.1,33.1,32.1,31.1,30.1,29.1,28.3,27.5,26.7,25.9,25.1,24.5,23.9,23.3,22.7,22.1,21.7,21.3,20.9,20.5,20.1,19.68,19.26,18.84,18.42,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
"5.2",87.8,81.96,76.12,70.28,64.44,58.6,55.72,52.84,49.96,47.08,44.2,42,39.8,37.6,35.4,33.2,32.4,31.6,30.8,30,29.2,28.4,27.6,26.8,26,25.2,24.6,24,23.4,22.8,22.2,21.8,21.4,21,20.6,20.2,19.76,19.32,18.88,18.44,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
"5.3",88.2,82.34,76.48,70.62,64.76,58.9,55.98,53.06,50.14,47.22,44.3,41.9,39.5,37.1,34.7,32.3,31.7,31.1,30.5,29.9,29.3,28.5,27.7,26.9,26.1,25.3,24.7,24.1,23.5,22.9,22.3,21.9,21.5,21.1,20.7,20.3,19.84,19.38,18.92,18.46,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
"5.4",88.6,82.72,76.84,70.96,65.08,59.2,56.24,53.28,50.32,47.36,44.4,41.8,39.2,36.6,34,31.4,31,30.6,30.2,29.8,29.4,28.6,27.8,27,26.2,25.4,24.8,24.2,23.6,23,22.4,22,21.6,21.2,20.8,20.4,19.92,19.44,18.96,18.48,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
"5.5",89,83.1,77.2,71.3,65.4,59.5,56.5,53.5,50.5,47.5,44.5,41.7,38.9,36.1,33.3,30.5,30.3,30.1,29.9,29.7,29.5,28.7,27.9,27.1,26.3,25.5,24.9,24.3,23.7,23.1,22.5,22.1,21.7,21.3,20.9,20.5,20,19.5,19,18.5,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
"5.6",89.4,83.48,77.56,71.64,65.72,59.8,56.76,53.72,50.68,47.64,44.6,41.6,38.6,35.6,32.6,29.6,29.6,29.6,29.6,29.6,29.6,28.8,28,27.2,26.4,25.6,25,24.4,23.8,23.2,22.6,22.2,21.8,21.4,21,20.6,20.08,19.56,19.04,18.52,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
"5.7",89.8,83.86,77.92,71.98,66.04,60.1,57.02,53.94,50.86,47.78,44.7,41.5,38.3,35.1,31.9,28.7,28.9,29.1,29.3,29.5,29.7,28.9,28.1,27.3,26.5,25.7,25.1,24.5,23.9,23.3,22.7,22.3,21.9,21.5,21.1,20.7,20.16,19.62,19.08,18.54,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
"5.8",90.2,84.24,78.28,72.32,66.36,60.4,57.28,54.16,51.04,47.92,44.8,41.4,38,34.6,31.2,27.8,28.2,28.6,29,29.4,29.8,29,28.2,27.4,26.6,25.8,25.2,24.6,24,23.4,22.8,22.4,22,21.6,21.2,20.8,20.24,19.68,19.12,18.56,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
"5.9",90.6,84.62,78.64,72.66,66.68,60.7,57.54,54.38,51.22,48.06,44.9,41.3,37.7,34.1,30.5,26.9,27.5,28.1,28.7,29.3,29.9,29.1,28.3,27.5,26.7,25.9,25.3,24.7,24.1,23.5,22.9,22.5,22.1,21.7,21.3,20.9,20.32,19.74,19.16,18.58,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
"6",91,85,79,73,67,61,57.8,54.6,51.4,48.2,45,41.2,37.4,33.6,29.8,26,26.8,27.6,28.4,29.2,30,29.2,28.4,27.6,26.8,26,25.4,24.8,24.2,23.6,23,22.6,22.2,21.8,21.4,21,20.4,19.8,19.2,18.6,18,17.4,16.8,16.2,15.6,15,14.6,14.2,13.8,13.4,13
